image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
img_05077.jpg,0.999974,8.00857e-06,2.20523e-06,1.23507e-07,1.44442e-05,2.66914e-07,8.03545e-08,6.27117e-07
img_01343.jpg,4.05942e-07,0.999992,7.04284e-09,3.07211e-09,3.9989e-07,9.07479e-09,6.25196e-10,7.093e-06
img_05924.jpg,0.999998,9.76237e-08,4.00594e-11,1.36707e-07,2.60955e-08,1.04855e-07,2.29578e-09,1.59905e-06
img_07608.jpg,0.999988,5.87607e-10,4.97502e-11,3.29767e-10,5.13091e-08,8.05812e-09,3.67267e-13,1.16071e-05
img_06179.jpg,6.57983e-07,2.77211e-10,5.729e-06,2.90538e-09,0.999946,7.55289e-07,3.01742e-08,4.64714e-05
img_01044.jpg,1.80509e-09,2.06091e-09,1.14618e-11,1.88214e-10,4.17283e-08,1.0,1.64802e-10,5.90416e-09
img_04448.jpg,4.49166e-06,2.49409e-07,1.41997e-08,1.74346e-07,1.25506e-07,0.999995,5.99941e-11,1.74376e-08
img_00307.jpg,8.43009e-05,7.82602e-08,2.0021e-07,5.40293e-09,0.999911,3.21692e-07,3.49489e-08,3.81478e-06
img_01052.jpg,0.000356716,8.3289e-06,1.07124e-07,9.77119e-08,0.999634,2.20013e-07,1.02292e-07,5.17296e-07
img_00568.jpg,0.993357,0.00651389,9.62803e-07,8.36062e-11,0.000128021,1.82119e-08,1.02275e-08,1.71891e-09
img_01155.jpg,0.000507299,1.20167e-05,3.53534e-05,8.38942e-05,0.998971,9.1728e-06,1.80286e-06,0.000379169
img_01759.jpg,2.28282e-07,9.00495e-06,6.16e-08,2.54688e-08,1.8849e-07,2.97359e-08,0.999988,2.39585e-06
img_01448.jpg,1.0,4.13061e-09,2.43484e-09,9.83388e-10,1.28015e-09,7.07689e-08,1.52515e-09,3.5886e-08
img_01276.jpg,0.99998,1.33218e-06,5.24768e-09,4.58527e-06,1.56684e-07,1.34848e-05,3.05246e-10,2.50302e-07
img_03376.jpg,0.999996,2.18843e-06,9.47779e-07,3.04748e-08,1.26018e-08,8.2964e-07,2.1123e-07,4.38906e-09
img_00477.jpg,2.05199e-05,1.84974e-05,8.86327e-08,2.9141e-07,1.3993e-07,1.45141e-05,5.15996e-08,0.999946
img_00022.jpg,2.65336e-12,2.2697e-15,3.42166e-14,3.79387e-20,1.0,1.77087e-14,1.07267e-18,1.93102e-15
img_00143.jpg,2.23436e-11,1.30627e-12,4.09264e-11,1.3716e-15,1.0,4.84587e-12,3.16572e-16,2.47868e-12
img_06212.jpg,4.22298e-06,1.71506e-05,1.02699e-09,2.30767e-08,0.999414,8.58937e-08,3.55508e-09,0.000564114
img_02846.jpg,2.53118e-05,1.38677e-05,3.62186e-08,8.05538e-06,7.25666e-07,8.60478e-07,6.21149e-09,0.999951
img_04302.jpg,5.86914e-13,5.45962e-11,4.28024e-12,2.97263e-14,3.22286e-12,2.40031e-11,1.23719e-13,1.0
img_07673.jpg,1.27012e-07,5.17028e-10,3.89201e-08,8.04568e-13,1.0,3.43184e-11,3.85153e-10,2.71383e-09
img_06093.jpg,1.66433e-05,0.000143577,2.46925e-08,9.26904e-09,0.000474955,0.999355,1.76788e-07,9.76113e-06
img_06322.jpg,5.03279e-09,3.70005e-12,1.2895e-10,3.31935e-22,1.0,5.21075e-09,3.53578e-18,3.55439e-08
img_06118.jpg,5.38816e-09,7.91829e-09,3.07009e-09,1.97898e-10,1.97706e-09,5.47149e-08,1.0,1.91835e-09
img_03136.jpg,4.67144e-20,9.95094e-18,5.39676e-16,6.62143e-23,4.93301e-24,2.42124e-20,1.68437e-22,1.0
img_02254.jpg,0.999986,1.44963e-06,1.57635e-09,5.23845e-10,1.26852e-05,7.81018e-09,6.53734e-10,6.45132e-08
img_06645.jpg,0.997452,0.00117717,0.000152073,1.87373e-06,2.40484e-05,0.000208445,0.000152597,0.000831998
img_00406.jpg,4.18688e-17,1.13568e-14,8.24107e-16,1.04237e-16,1.0,1.2383e-17,3.05645e-18,7.01295e-14
img_00516.jpg,0.0002565,0.000124334,7.64319e-05,0.000130036,0.999116,4.73842e-05,1.85956e-05,0.0002311
img_01083.jpg,0.999998,1.44235e-06,8.69276e-09,3.42826e-10,4.1057e-10,1.76555e-07,1.55358e-09,1.8092e-08
img_01072.jpg,0.995848,0.000469022,0.000128882,1.67077e-05,0.000499945,0.00124267,1.32461e-05,0.00178185
img_07771.jpg,0.999864,7.79308e-06,2.34853e-07,6.12769e-07,8.15791e-06,4.84842e-06,2.49712e-07,0.000114596
img_06910.jpg,4.85773e-10,2.23335e-11,1.74961e-11,9.45933e-15,0.999999,7.97757e-13,1.00629e-14,5.96912e-07
img_04296.jpg,0.978187,0.0151346,0.00010213,4.85729e-05,9.14076e-08,7.89484e-05,1.09264e-06,0.00644797
img_03494.jpg,7.71971e-11,4.36615e-08,1.7978e-10,1.16635e-11,0.999997,4.20819e-13,1.29106e-13,2.71178e-06
img_02447.jpg,0.999981,3.64731e-08,4.64234e-06,5.12181e-12,3.11872e-07,2.61236e-09,9.89794e-10,1.35794e-05
img_07142.jpg,2.34239e-06,4.39584e-07,3.30575e-08,0.999997,1.13263e-08,1.3096e-07,2.71506e-09,1.24165e-09
img_03025.jpg,3.31697e-10,1.52959e-09,3.49829e-10,6.58335e-10,0.999999,7.17448e-07,3.75838e-10,1.05866e-10
img_03666.jpg,0.999959,9.69054e-07,1.48694e-06,2.27378e-05,1.57871e-06,9.76334e-06,6.2858e-07,3.77984e-06
img_04912.jpg,6.37163e-07,9.26736e-08,6.67612e-08,6.32998e-09,1.29661e-07,3.25132e-08,1.83628e-08,0.999999
img_00819.jpg,5.87018e-10,3.24997e-09,6.08002e-10,4.82051e-15,1.0,6.26721e-12,2.97215e-12,2.19552e-09
img_01024.jpg,7.69082e-06,1.53894e-08,1.35317e-08,4.53039e-08,0.999992,1.33922e-08,3.11268e-08,1.40546e-07
img_03187.jpg,5.00905e-12,3.27094e-13,2.05631e-11,1.23533e-14,1.0,9.98347e-21,4.34833e-15,5.61722e-10
img_00754.jpg,1.0,7.11223e-10,2.95407e-12,2.6747e-14,8.75323e-09,4.79646e-09,1.67609e-11,2.01342e-10
img_02325.jpg,8.1911e-07,1.12394e-10,2.24969e-09,9.70349e-10,0.999999,3.35272e-11,1.5581e-11,4.70869e-09
img_04954.jpg,1.0,2.5985e-09,1.9757e-10,8.54561e-12,5.34079e-14,1.1927e-09,5.74743e-11,1.6292e-08
img_07577.jpg,5.09446e-07,1.9349e-06,2.70191e-06,1.29667e-07,1.91668e-08,3.59203e-06,4.69013e-07,0.999991
img_05841.jpg,2.07886e-06,0.999997,1.37676e-07,2.19787e-12,1.89122e-08,2.28349e-08,1.48379e-13,1.19035e-06
img_06875.jpg,1.29771e-08,6.71741e-12,6.85282e-14,1.24449e-14,2.32847e-12,9.15462e-10,5.73568e-19,1.0
img_01830.jpg,0.996014,0.00313285,9.88712e-08,1.11517e-07,9.7577e-07,1.70367e-05,4.33752e-07,0.000834741
img_07233.jpg,3.80959e-05,9.62578e-09,2.6677e-07,4.1428e-08,4.53436e-08,3.74789e-06,1.17695e-07,0.999958
img_03521.jpg,8.70019e-06,2.66694e-09,7.26281e-08,4.66005e-09,3.12079e-07,4.92285e-10,0.999991,1.14466e-07
img_04075.jpg,1.0,4.27684e-07,1.71785e-09,1.92583e-13,6.49036e-10,7.44712e-12,3.74389e-14,7.42821e-10
img_06931.jpg,0.999965,5.60034e-08,1.15934e-08,6.05442e-06,1.12297e-07,2.31428e-05,2.85412e-09,5.94111e-06
img_00420.jpg,4.41266e-06,5.65226e-06,6.56852e-07,9.85572e-08,2.00481e-07,3.35182e-08,1.49007e-07,0.999989
img_07732.jpg,0.999965,1.85901e-05,2.65167e-06,2.27094e-07,1.21441e-05,4.25072e-07,7.70755e-08,1.22857e-06
img_03143.jpg,0.999984,6.56079e-06,1.06152e-06,8.57894e-08,8.01658e-06,1.73755e-07,4.02301e-08,3.24049e-07
img_07841.jpg,6.39008e-08,7.56468e-06,4.26899e-10,6.57133e-10,8.83792e-08,3.06104e-10,0.999992,1.32634e-07
img_04628.jpg,1.77516e-05,1.98089e-06,3.20952e-09,5.69686e-06,1.27888e-06,7.29292e-06,5.81946e-08,0.999966
img_07217.jpg,0.000572082,0.000662463,3.73197e-06,1.35402e-05,2.7629e-05,1.55171e-06,3.13085e-09,0.998719
img_00670.jpg,9.30456e-06,1.94132e-09,1.17154e-10,1.18698e-11,1.48711e-10,0.999991,7.20117e-12,7.81806e-09
img_02051.jpg,5.21095e-06,2.08798e-07,3.04853e-09,1.23098e-07,1.86014e-07,0.999994,2.5522e-11,1.17221e-07
img_03693.jpg,0.999998,1.18573e-06,1.40092e-10,2.96219e-10,7.11968e-07,1.07922e-08,5.06187e-09,1.19957e-07
img_01512.jpg,5.82369e-07,5.55415e-08,2.89705e-09,0.999999,2.19007e-10,2.19393e-07,1.15923e-09,2.29158e-10
img_02495.jpg,1.0,5.66435e-09,3.70803e-10,6.37211e-11,1.19505e-10,5.48358e-09,1.88961e-10,5.07273e-08
img_05040.jpg,0.999999,1.2881e-09,7.75047e-10,5.49433e-11,6.93729e-09,2.28768e-10,5.09087e-12,9.58966e-07
img_02263.jpg,0.999991,9.1737e-08,2.80221e-08,2.94986e-11,4.80929e-09,1.08687e-10,1.20816e-12,9.10788e-06
img_06561.jpg,0.999999,5.47637e-07,1.62994e-08,1.80982e-10,1.29614e-09,2.88061e-08,2.66154e-11,3.39576e-07
img_07315.jpg,9.34141e-06,4.74449e-07,2.74717e-09,7.85728e-09,3.24957e-07,3.12992e-06,5.42682e-10,0.999987
img_07358.jpg,1.0,8.51286e-09,2.49514e-12,1.19245e-13,4.97313e-12,5.05361e-09,2.94555e-14,1.30091e-08
img_04279.jpg,1.07188e-05,2.49824e-06,3.89938e-08,0.999987,2.05381e-09,7.77471e-08,2.52911e-09,8.85287e-09
img_05054.jpg,4.99167e-10,5.08802e-07,0.999999,1.3386e-09,1.73463e-10,7.99662e-08,1.07627e-09,3.49432e-10
img_00847.jpg,1.23537e-08,3.81544e-08,4.66219e-09,1.97724e-08,0.999999,9.55895e-07,7.02485e-09,5.41017e-08
img_01175.jpg,2.60092e-05,4.3847e-08,7.19931e-06,2.30785e-06,2.03799e-06,0.999962,5.12504e-08,3.78402e-10
img_05245.jpg,6.06948e-07,3.87327e-06,6.48915e-08,1.22155e-09,9.04467e-09,3.35478e-10,1.46835e-11,0.999995
img_02481.jpg,1.0,7.28468e-10,7.12481e-11,1.24506e-12,7.85158e-08,1.64786e-08,2.06018e-10,2.32612e-09
img_05132.jpg,1.0,1.52629e-09,3.40319e-08,1.93775e-12,2.81307e-11,1.93226e-09,3.86173e-11,3.46382e-11
img_04792.jpg,0.999977,3.50463e-07,6.99717e-09,6.73716e-11,1.05259e-06,4.35456e-10,7.92675e-11,2.20721e-05
img_03240.jpg,1.08535e-16,4.84584e-13,1.1449e-13,1.22523e-17,1.0,2.48827e-18,2.96628e-18,7.28217e-12
img_05286.jpg,1.0,1.06268e-07,7.3446e-10,1.65905e-13,2.08589e-10,5.33191e-11,3.89218e-15,1.1375e-09
img_02691.jpg,7.28753e-13,4.8211e-13,2.19106e-12,5.48566e-15,1.61145e-10,1.0,3.78487e-14,3.85184e-13
img_04112.jpg,0.999965,1.27018e-05,2.96223e-06,1.47663e-11,1.04986e-07,1.80684e-05,1.20873e-08,9.19269e-07
img_03031.jpg,0.999997,4.80897e-07,8.94571e-07,3.79447e-07,1.0696e-09,4.20146e-08,3.1701e-10,6.1996e-07
img_00644.jpg,1.932e-09,6.95892e-13,1.0,1.30706e-14,1.33173e-09,6.16689e-12,3.98658e-16,1.59689e-09
img_07797.jpg,0.999997,9.95603e-08,9.67712e-09,2.23101e-10,1.05319e-09,4.90396e-07,7.54881e-09,2.06112e-06
img_01682.jpg,0.999995,6.65945e-09,4.01044e-06,4.01238e-10,6.5333e-07,4.97351e-08,3.2995e-08,6.63017e-10
img_06123.jpg,1.0,1.15777e-07,2.36628e-09,8.36159e-12,3.13892e-08,7.51323e-10,1.25297e-10,1.62586e-08
img_04618.jpg,4.06701e-09,3.80901e-09,5.97309e-11,4.09749e-10,1.97027e-11,1.66913e-11,1.0,2.67814e-07
img_04874.jpg,0.999998,7.52941e-09,7.03317e-07,2.7541e-10,1.23465e-06,3.41574e-08,1.97212e-07,4.24093e-09
img_05270.jpg,0.999841,2.61831e-08,2.39689e-09,1.19821e-08,7.27219e-06,1.94988e-06,4.80573e-10,0.000150137
img_06198.jpg,2.08317e-09,2.87891e-11,3.19892e-12,2.83569e-14,1.89117e-13,5.11119e-14,4.44514e-18,1.0
img_02414.jpg,1.0,4.57926e-07,2.07044e-09,1.61918e-12,2.11533e-10,2.44947e-11,2.77751e-08,7.04291e-08
img_05796.jpg,4.48351e-17,1.0,4.72026e-18,2.0158e-19,1.53089e-13,9.67508e-17,6.85553e-16,2.62794e-14
img_06060.jpg,0.999967,1.51158e-05,1.40468e-08,9.08219e-09,7.15136e-06,4.86498e-08,7.30862e-09,1.03194e-05
img_00321.jpg,6.35368e-14,1.0,1.02338e-19,7.58465e-23,6.74978e-19,1.18012e-21,5.91098e-26,7.44964e-18
img_06644.jpg,3.35978e-09,3.90913e-05,0.999961,2.60836e-08,3.27812e-09,5.79114e-11,2.30694e-08,3.23111e-08
img_07868.jpg,0.999739,0.000215177,2.53812e-07,2.95403e-05,1.85468e-06,4.36078e-06,2.98551e-08,1.01727e-05
img_07545.jpg,1.388e-10,1.0,2.9408e-15,1.33886e-15,4.26624e-10,3.55759e-11,2.17529e-13,4.03709e-12
img_02945.jpg,0.999976,2.22874e-05,5.91723e-09,7.07999e-11,1.90485e-07,2.45456e-08,1.70577e-10,1.87226e-06
img_03401.jpg,0.999997,7.43258e-08,3.46107e-09,4.46953e-10,1.75805e-07,1.07125e-06,3.42888e-08,1.88893e-06
img_06686.jpg,2.08293e-08,5.45426e-08,1.63864e-11,3.50296e-10,2.37774e-08,1.3279e-11,1.0,6.788e-08
img_04936.jpg,1.8779e-06,1.49357e-05,1.70562e-08,4.08318e-11,4.64612e-06,7.38042e-10,5.32031e-08,0.999979
img_02080.jpg,1.27489e-06,1.48969e-06,1.26475e-07,2.44771e-08,3.07157e-07,4.35766e-07,0.999994,2.33208e-06
img_01950.jpg,0.99997,2.50436e-05,1.27765e-06,8.62742e-09,3.19486e-08,1.16146e-07,4.65383e-07,3.03933e-06
img_01914.jpg,0.999772,0.000178412,5.34173e-08,2.38327e-06,1.52619e-07,9.98894e-07,5.18048e-06,4.09926e-05
img_05512.jpg,0.999995,4.88571e-06,1.88232e-09,5.06275e-10,2.50356e-11,2.17302e-08,2.98285e-10,2.09686e-08
img_06850.jpg,0.999034,1.31241e-05,4.17787e-07,6.73336e-08,8.59449e-10,8.31057e-05,1.35705e-10,0.000868898
img_01954.jpg,1.0,2.26036e-10,8.2289e-11,4.48153e-11,8.20825e-14,2.57509e-10,5.16503e-13,6.59403e-13
img_01304.jpg,0.999999,3.28478e-10,1.43245e-09,2.13157e-11,4.8598e-08,5.90282e-07,1.17959e-10,6.30715e-08
img_07018.jpg,0.999993,5.23412e-06,3.04795e-10,5.48984e-11,1.00795e-06,6.05947e-10,9.27263e-10,9.36156e-07
img_03386.jpg,1.3069e-09,6.55824e-10,2.20083e-10,7.85633e-14,1.0,3.21123e-11,6.80749e-12,3.48123e-08
img_02551.jpg,0.999934,5.06581e-06,1.25364e-07,7.69141e-07,6.23694e-10,8.42689e-06,1.81301e-09,5.19055e-05
img_07398.jpg,0.999995,5.10491e-06,4.99887e-09,4.27496e-11,2.14017e-09,1.86112e-07,1.33612e-11,2.14341e-07
img_05598.jpg,3.8942e-08,4.60001e-07,5.83929e-08,6.28936e-09,7.98018e-05,0.99992,5.67619e-11,4.86816e-10
img_02550.jpg,8.31287e-06,1.6959e-12,4.06338e-08,8.18598e-10,6.2614e-09,1.65614e-07,5.72547e-10,0.999992
img_04096.jpg,8.83229e-14,2.2777e-14,9.12388e-09,9.28195e-18,2.54401e-14,5.87801e-14,2.6149e-16,1.0
img_06960.jpg,1.0,5.87561e-09,3.23767e-10,1.3577e-12,9.7757e-08,3.01324e-12,7.01674e-09,8.43918e-10
img_05148.jpg,1.0,5.27209e-09,9.50467e-11,1.14784e-10,5.15059e-11,1.15291e-10,3.01884e-12,2.2622e-08
img_01047.jpg,0.999998,1.41089e-11,8.51604e-11,9.49615e-13,9.57942e-07,4.71765e-07,1.27552e-09,2.38201e-07
img_05684.jpg,1.0,1.55596e-08,1.65115e-10,7.68579e-10,2.50534e-11,5.18738e-12,2.97826e-09,3.95116e-07
img_06929.jpg,0.999995,1.21043e-06,1.17516e-06,3.85012e-07,3.75202e-07,9.69761e-07,2.46707e-11,1.13322e-06
img_00023.jpg,0.000214363,1.0152e-05,2.94777e-08,1.42641e-07,8.56159e-07,4.8173e-08,2.53311e-06,0.999772
img_01641.jpg,1.0,8.57166e-08,2.034e-08,1.03299e-11,7.42714e-10,5.16425e-12,3.80565e-10,3.46836e-08
img_04605.jpg,1.87649e-15,2.07422e-12,9.44871e-14,1.90972e-16,1.0,1.36426e-13,2.16129e-18,2.10447e-12
img_05823.jpg,0.999997,1.66857e-09,4.34842e-07,8.41475e-12,6.73767e-10,5.41295e-12,2.76484e-06,2.70667e-07
img_03600.jpg,0.999977,1.80317e-05,6.42807e-07,7.47535e-08,3.6037e-06,7.80883e-08,1.99152e-08,6.23472e-07
img_05190.jpg,3.21313e-09,5.16108e-09,5.01817e-09,3.14085e-12,1.0,8.14018e-10,1.32691e-10,4.44952e-08
img_00586.jpg,4.42972e-12,5.07761e-15,3.5891e-11,3.37963e-19,1.0,2.16779e-16,1.40098e-15,3.87112e-12
img_06143.jpg,1.0,1.21817e-13,1.3103e-13,7.4572e-19,3.58969e-19,1.37533e-14,1.93209e-15,3.90661e-09
img_04627.jpg,3.54145e-07,3.95486e-06,2.04739e-08,1.15344e-10,1.03081e-11,6.16462e-11,1.07259e-11,0.999996
img_01422.jpg,1.0,1.35376e-07,1.41271e-10,8.52228e-12,4.95127e-12,2.07592e-07,8.35313e-12,4.31072e-08
img_01554.jpg,0.999989,1.05869e-05,3.47222e-08,1.49318e-07,1.21619e-08,8.36927e-09,1.13288e-08,5.46401e-08
img_07069.jpg,3.75795e-06,7.03145e-06,6.32038e-10,4.30108e-09,4.04923e-08,4.26757e-07,9.75934e-09,0.999989
img_00939.jpg,0.99995,2.67452e-05,3.98797e-06,1.44261e-08,9.41096e-07,8.35445e-07,5.65995e-07,1.66019e-05
img_02224.jpg,4.52548e-08,8.99284e-05,2.39244e-07,2.06323e-08,1.60735e-07,1.67324e-07,0.999847,6.23582e-05
img_03099.jpg,1.0,1.35948e-11,2.42722e-12,1.82506e-13,6.01454e-12,2.98795e-16,9.145e-15,7.39973e-09
img_01191.jpg,0.999983,1.18543e-07,1.32614e-05,1.4984e-06,7.87552e-08,1.521e-06,7.58281e-10,1.99806e-07
img_00509.jpg,1.0,2.03801e-09,9.43189e-12,1.32316e-14,7.04982e-09,4.30179e-11,5.268e-10,4.92787e-10
img_06766.jpg,2.68258e-05,2.10333e-06,3.99663e-08,1.02436e-07,6.46823e-08,0.999971,7.20852e-12,2.51236e-07
img_03779.jpg,0.000379502,1.4547e-05,2.99064e-05,6.28949e-08,8.73412e-09,5.83256e-06,2.89849e-06,0.999567
img_06453.jpg,2.55103e-07,1.0,8.41167e-09,4.68977e-11,1.01709e-12,9.17298e-09,1.81728e-11,3.06275e-10
img_00561.jpg,0.999981,1.12478e-05,1.59432e-08,3.96033e-06,1.15844e-07,8.09313e-07,1.50665e-06,1.40887e-06
img_00033.jpg,5.87904e-10,6.12282e-09,1.62538e-09,4.48379e-09,1.17635e-10,1.10513e-11,0.999998,1.79092e-06
img_06260.jpg,0.999478,2.08751e-05,6.20835e-08,8.55545e-08,1.18613e-06,0.000221528,8.82244e-07,0.000277433
img_06677.jpg,7.74422e-09,3.90665e-06,1.05222e-09,9.28172e-12,1.20224e-06,1.14452e-11,0.999995,4.62917e-10
img_07498.jpg,3.18418e-07,1.91071e-08,8.26677e-07,1.78271e-07,2.09425e-05,4.19426e-09,0.999975,3.10539e-06
img_05756.jpg,1.77192e-09,1.1065e-10,5.72956e-11,1.36294e-09,6.42086e-11,1.0,2.14097e-13,1.00033e-11
img_04841.jpg,0.999997,8.35102e-09,2.30299e-06,2.21669e-10,9.41197e-08,3.32125e-08,1.18745e-07,6.87499e-10
img_06554.jpg,1.0,4.63979e-12,5.8594e-22,2.66958e-31,1.34406e-23,4.43172e-25,3.26328e-28,2.57281e-18
img_02302.jpg,0.000421807,8.08209e-08,1.45681e-05,4.23592e-07,0.999471,1.55082e-08,7.90137e-05,1.3149e-05
img_05166.jpg,2.88544e-07,3.21027e-05,6.64913e-08,9.39369e-09,9.09168e-10,5.45521e-07,2.61675e-09,0.999967
img_02937.jpg,4.42206e-15,6.84286e-12,1.0,5.92588e-19,7.06708e-14,1.62355e-17,2.75818e-16,4.23765e-12
img_03335.jpg,0.999951,1.36077e-07,1.43505e-07,4.53214e-08,1.644e-06,1.2211e-08,3.7737e-10,4.68074e-05
img_07922.jpg,6.66094e-05,8.81285e-07,1.16181e-08,6.47941e-07,2.89809e-06,0.999926,7.69993e-10,3.34095e-06
img_00097.jpg,0.999968,1.74563e-08,7.86667e-07,3.57179e-09,6.17886e-10,1.55317e-05,1.41811e-10,1.59305e-05
img_00037.jpg,0.999999,3.22523e-12,1.30628e-11,1.42411e-13,1.19175e-07,5.67321e-09,1.7612e-15,9.94835e-07
img_07225.jpg,0.999992,5.07964e-06,2.22717e-08,2.04546e-09,6.35707e-07,1.02087e-06,1.93314e-09,9.08267e-07
img_06390.jpg,0.999993,3.5999e-07,1.02542e-06,4.01204e-06,2.08088e-08,1.14226e-07,1.68499e-09,1.1835e-06
img_03798.jpg,0.99998,4.23183e-08,3.73917e-09,4.32872e-11,1.29445e-07,1.34819e-07,9.72331e-10,1.95767e-05
img_05348.jpg,1.0,1.95352e-09,1.98728e-12,2.31245e-12,3.25105e-13,2.31405e-09,7.82493e-13,1.07419e-10
img_07721.jpg,2.82894e-16,1.0,1.91744e-25,5.12091e-20,2.75283e-22,1.4137e-18,1.95163e-28,5.82822e-21
img_04065.jpg,0.999987,1.86477e-07,3.05908e-08,8.35664e-10,2.486e-09,4.60134e-07,3.80688e-08,1.16959e-05
img_00778.jpg,0.000158386,0.000140186,4.37453e-05,0.000183842,1.35635e-06,0.00109718,0.00274467,0.995631
img_07542.jpg,0.999999,2.36459e-08,6.85704e-10,1.64821e-07,4.60647e-08,4.26094e-07,7.47416e-10,2.95533e-07
img_01085.jpg,0.99995,2.06862e-05,3.00926e-06,4.13943e-07,2.3703e-05,4.93697e-07,1.34939e-07,1.30065e-06
img_03049.jpg,2.73032e-09,5.36637e-12,2.20059e-12,1.11181e-09,2.90065e-12,1.0,1.94334e-10,6.89139e-12
img_02635.jpg,0.999988,6.87988e-08,5.41626e-10,1.07224e-06,2.354e-10,9.47688e-06,6.68293e-11,9.31382e-07
img_07007.jpg,4.58801e-07,0.999999,7.54469e-08,1.04517e-10,1.7674e-09,6.62862e-08,5.88555e-12,2.68906e-09
img_06792.jpg,0.0011325,0.000478936,0.000323874,0.000487181,0.995355,0.000239818,0.000108397,0.00187422
img_05465.jpg,1.0,1.30748e-09,5.39238e-10,1.37361e-10,9.38857e-09,3.46853e-08,3.53251e-12,3.68685e-08
img_06721.jpg,0.998918,4.22885e-05,6.66244e-05,2.52888e-06,4.94505e-06,0.000206341,2.51219e-06,0.000756687
img_05136.jpg,0.999849,8.18105e-08,4.36492e-08,8.25543e-08,0.000149241,1.00446e-07,2.51832e-09,1.80963e-06
img_05628.jpg,9.41781e-06,1.25821e-10,5.75148e-12,5.631e-11,2.89171e-09,5.87008e-08,1.60228e-14,0.999991
img_00403.jpg,0.999918,7.76236e-05,1.17486e-07,7.9137e-07,1.56106e-06,1.22471e-09,1.6855e-08,2.33132e-06
img_05425.jpg,1.42056e-05,2.79192e-07,9.46413e-10,1.38614e-06,6.76172e-08,0.999984,5.07854e-11,5.44499e-08
img_04907.jpg,1.0,3.1494e-08,2.96972e-11,2.61631e-15,1.44539e-09,1.91719e-10,3.05617e-16,1.91184e-07
img_00092.jpg,6.51577e-06,1.84001e-05,3.77784e-08,1.84941e-08,2.77622e-05,3.28487e-07,1.67862e-07,0.999947
img_01927.jpg,8.8305e-07,4.19352e-07,4.96534e-09,1.17441e-08,0.999999,5.75581e-08,3.94282e-08,1.59056e-07
img_06240.jpg,1.71091e-11,7.17839e-11,8.28527e-14,2.16325e-13,1.0,2.51937e-12,5.56356e-12,5.40711e-12
img_05029.jpg,0.999995,3.45095e-07,4.46354e-08,6.75039e-11,4.98236e-06,1.32011e-10,4.25729e-08,2.89813e-09
img_07073.jpg,1.58105e-07,1.13379e-05,1.29809e-06,5.5774e-09,1.3567e-07,0.999983,3.56949e-07,3.55494e-06
img_01463.jpg,9.73968e-08,4.8309e-09,6.9661e-10,1.44677e-08,0.999998,8.85421e-07,1.41269e-09,9.84013e-07
img_01817.jpg,0.00364393,1.43025e-07,3.55918e-06,1.0508e-06,1.52282e-05,3.00722e-05,1.32874e-07,0.996306
img_05814.jpg,3.08275e-10,1.45013e-07,4.00368e-11,2.70095e-14,1.0,1.21734e-10,3.81548e-13,2.48969e-09
img_02515.jpg,9.78734e-09,3.48862e-11,2.74988e-06,1.10797e-09,3.83917e-08,1.19883e-09,6.00198e-12,0.999997
img_07328.jpg,0.999944,3.84886e-05,1.09906e-06,9.83088e-06,1.5652e-07,6.25019e-06,2.27377e-09,1.21136e-07
img_03596.jpg,1.77165e-13,6.16212e-09,1.62878e-08,4.67471e-17,1.17685e-16,2.78169e-15,5.70236e-14,1.0
img_07250.jpg,5.43529e-17,1.42743e-15,6.13203e-15,2.23124e-20,6.36072e-18,1.58559e-21,3.02666e-23,1.0
img_01380.jpg,1.172e-05,3.16266e-05,5.59287e-07,5.79743e-06,9.97141e-06,8.99344e-07,2.76708e-08,0.999939
img_04050.jpg,8.12724e-08,4.18076e-07,9.81574e-10,3.57841e-11,2.64446e-09,2.48471e-09,0.999999,2.73423e-07
img_05893.jpg,1.0,2.6782e-08,2.22869e-08,2.14333e-12,2.97453e-10,2.63702e-09,1.52768e-10,6.26715e-11
img_03747.jpg,0.999999,2.07118e-08,1.68004e-10,1.31322e-11,8.58045e-11,1.98186e-07,5.5349e-10,3.49689e-07
img_01634.jpg,6.63574e-06,4.90032e-07,1.49399e-06,4.23439e-07,2.94615e-07,1.99382e-07,4.27209e-09,0.99999
img_07307.jpg,1.0,3.36141e-09,5.45793e-12,8.72273e-14,1.27576e-10,8.34409e-10,1.05113e-14,2.15696e-10
img_07631.jpg,3.18563e-20,1.29462e-13,2.49254e-10,5.05196e-24,1.0,2.60761e-17,2.97534e-25,2.68349e-08
img_01905.jpg,1.21226e-11,1.0,2.35106e-14,8.33208e-16,1.81764e-16,3.88112e-12,7.14458e-22,9.51979e-11
img_03037.jpg,1.0,6.47905e-18,2.42756e-26,3.42291e-34,2.60735e-29,7.85854e-28,6.8251e-32,9.09307e-22
img_01418.jpg,0.000117036,4.42868e-07,8.65093e-09,6.87047e-07,4.32936e-06,0.999871,2.38653e-10,6.26584e-06
img_00643.jpg,0.999979,2.7188e-07,4.55634e-08,7.7987e-07,1.154e-05,8.62149e-06,3.3744e-09,7.65833e-09
img_07517.jpg,4.2408e-05,8.98851e-07,4.99645e-09,5.12736e-09,7.57139e-06,3.62833e-08,2.01695e-06,0.999947
img_05621.jpg,0.999556,3.79863e-05,6.4337e-05,1.11335e-05,3.04894e-05,1.85385e-06,0.000255328,4.27313e-05
